latitude,longitude,datetime,tempmax,tempmin,temp,humidity,windspeed,cloudcover,solarenergy,condition
3.136577355,101.6890867,27/01/2016,92.6,77,84.7,71.8,7.7,89,18.9,Partially cloudy
3.117231913,101.6692148,1/07/2016,94.1,82.1,87.1,73.2,10.2,89,15,Partially cloudy
3.073308998,101.7087387,15/01/2016,89.2,77,80.3,87.9,8.5,90.5,15.9,"Rain, Overcast"
3.072674357,101.686765,22/12/2015,91,75.5,82.8,79.1,12.1,89,14.9,Partially cloudy
3.070219953,101.6416693,2/08/2016,94.5,80.1,85.5,73.1,8.6,89,17,Partially cloudy
3.06722069,101.7058971,19/01/2016,90.2,78.4,81.4,83.7,12.8,89,18.5,"Rain, Partially cloudy"
3.100164783,101.6823402,26/12/2015,93,77,83.8,73.6,6.9,89,21.2,"Rain, Partially cloudy"
3.076791779,101.6744305,13/12/2015,85.7,74.9,77.9,91.1,6.9,91.4,8.2,"Rain, Overcast"
3.104291057,101.6512414,22/01/2016,92.9,75.3,81.3,80.3,9.9,89.4,15.5,"Rain, Partially cloudy"
3.099863529,101.7020276,2/09/2016,90.2,74.9,81.9,81.5,7.3,89.9,15.7,"Rain, Partially cloudy"
3.108399347,101.6535466,17/01/2016,88.2,77,81.7,84.5,10.3,89.4,18.3,"Rain, Partially cloudy"
3.136091011,101.7024656,2/12/2016,85.8,75.1,78.3,90.1,10.8,92.6,12.5,"Rain, Overcast"
3.134028316,101.6947197,12/11/2015,94.3,75.4,82.6,82.5,7.5,89,16.7,"Rain, Partially cloudy"
3.107391245,101.6943634,2/11/2016,92.4,77,83.4,74.3,10.8,89,17.8,Partially cloudy
3.111620426,101.6410722,29/02/2016,93.1,75.4,83.7,76.1,6.9,89.1,23.8,"Rain, Partially cloudy"
3.074967738,101.6482589,17/12/2015,87.6,75.2,79.8,81.6,9.1,93.1,9.3,"Rain, Overcast"
3.106845133,101.6888249,1/08/2016,92,78.2,84.5,73.7,11.1,89,16.4,"Rain, Partially cloudy"
3.134927694,101.7030455,18/01/2016,91.2,77,81.8,85.3,10,89,14.8,"Rain, Partially cloudy"
3.1100484,101.6802076,30/01/2016,92.8,77,83.4,81.3,10.8,89.4,22.1,"Rain, Partially cloudy"
3.071473352,101.694048,12/07/2015,92.5,80.3,85.3,78,8.3,89,9.6,Partially cloudy
3.085871566,101.7042004,2/09/2016,90.1,74.9,81.8,81.6,7.2,89.9,15.7,"Rain, Partially cloudy"
3.082611318,101.6888655,12/02/2015,89.9,74.9,82.6,72.7,10.1,89,24.1,Partially cloudy
3.074677173,101.6748561,2/02/2016,94.7,76.6,84.3,73.5,7.7,89,24.4,Partially cloudy
3.077349815,101.6989942,2/04/2016,96.1,78.3,86.3,70.8,8.1,88.9,26.5,"Rain, Partially cloudy"
3.111226565,101.7083058,22/12/2015,91.1,75.5,82.8,79.1,12.2,89,14.9,Partially cloudy
3.0767702,101.6999226,16/01/2016,90.4,77,81.3,86.1,7.6,89,12.9,"Rain, Partially cloudy"
3.119990536,101.6674743,12/01/2015,92.6,77.2,83.9,68.1,6.8,89,21.8,Partially cloudy
3.067800848,101.6916091,25/02/2016,93,77.3,84.4,65.7,9.2,88.8,21.1,"Rain, Partially cloudy"
3.073646678,101.6966592,1/06/2016,92.8,79.9,84.4,78.3,9.2,89,18.8,"Rain, Partially cloudy"
3.124666275,101.655607,27/12/2015,91.8,73.4,82.2,74.2,10.2,89.8,21.4,Partially cloudy
3.136862282,101.6955491,21/12/2015,90.7,75.2,82.2,77,12.2,89,11.8,Partially cloudy
3.110540535,101.6915387,23/02/2016,94.3,76.2,82.5,77.1,11.3,89.3,25.8,"Rain, Partially cloudy"
3.10061293,101.6471034,1/04/2016,95,78.8,85.9,71.8,8,89,26.5,Partially cloudy
3.112896496,101.6694822,31/01/2016,92.5,78.7,83.9,78.2,9.7,89,22.1,"Rain, Partially cloudy"
3.137805625,101.6450617,31/12/2015,91.3,74.9,81.5,75.1,7.8,89.4,22,"Rain, Partially cloudy"
3.078189844,101.7029848,28/12/2015,82.7,77,79.4,86.7,4.5,89.7,19.4,"Rain, Partially cloudy"
3.101973668,101.6540436,2/12/2016,85.8,75.1,78.3,90.1,11,92.8,12.5,"Rain, Overcast"
3.089274193,101.6459583,2/11/2016,92.8,77,83.5,73.8,11,89,17.8,Partially cloudy
3.112676555,101.7043502,22/01/2016,92.9,75.3,81.2,80.5,9.6,89.4,15.5,"Rain, Partially cloudy"
3.108035112,101.685105,23/02/2016,94.3,76.1,82.5,77.1,11.3,89.3,25.8,"Rain, Partially cloudy"
3.087827228,101.6897026,24/12/2015,89.3,78.8,82.4,81.8,8.8,89,11.4,"Rain, Partially cloudy"
3.133165982,101.6438872,2/01/2016,91.1,75.2,82.1,75.4,10,89,18.8,"Rain, Partially cloudy"
3.082325405,101.7054954,18/01/2016,91.3,77,81.8,85.1,9.9,89,14.8,"Rain, Partially cloudy"
3.125138276,101.6455401,29/01/2016,91.3,76.7,81,84.2,9.1,89.4,20.4,"Rain, Partially cloudy"
3.083465581,101.6659505,13/01/2016,93.4,76.7,83.8,77.4,10,88.9,21.9,"Rain, Partially cloudy"
3.089756744,101.644226,1/12/2016,86,76.7,79.9,88.8,11,89.4,11.5,"Rain, Partially cloudy"
3.078933245,101.6602189,14/12/2015,89.6,73.4,79.9,85.9,8.9,89.8,11.8,"Rain, Partially cloudy"
3.077652339,101.69794,12/10/2015,89.7,76.7,80.5,84.1,9.7,89.8,20.5,"Rain, Partially cloudy"
3.104408275,101.6560029,28/12/2015,82.6,77,79.4,87.2,3.8,89.8,19.4,"Rain, Partially cloudy"
3.128252687,101.6933183,29/02/2016,93,75.6,83.7,75.8,6.9,89.1,23.8,"Rain, Partially cloudy"
3.094636654,101.6988921,1/04/2016,95,78.8,85.9,71.4,7.9,88.9,26.5,Partially cloudy
3.112934255,101.6838232,2/09/2016,90.5,75,82,81.2,7.5,90,15.7,"Rain, Partially cloudy"
3.074067031,101.668927,1/11/2016,89.1,76.8,81.5,77.3,8.1,89.4,13.4,"Rain, Partially cloudy"
3.071699161,101.6684223,1/07/2016,93.9,81.9,86.9,73.4,10.1,89,15,Partially cloudy
3.070827423,101.6540257,12/07/2015,92.8,80.3,85.4,77.9,8.2,89,9.6,Partially cloudy
3.099743643,101.6834511,28/01/2016,93.3,76.7,82.8,79.7,14.4,89.8,20.2,"Rain, Partially cloudy"
3.07968002,101.6463799,24/02/2016,93.2,76.7,83,76.2,8.9,89,22.7,"Rain, Partially cloudy"
3.130146469,101.6464534,12/04/2015,93,76.9,81,80.7,12.5,91.2,15.5,"Rain, Overcast"
3.107927468,101.6954349,14/02/2016,93.1,77,82,79.3,13.5,89,17.9,"Rain, Partially cloudy"
3.078701876,101.685405,12/12/2015,90.4,75,79.7,87.1,8.1,89.8,10,"Rain, Partially cloudy"
3.119721858,101.6896177,30/12/2015,93,75.2,82.9,69.3,6.7,88.9,24.1,Partially cloudy
3.070263695,101.6850778,17/02/2016,93.2,77.3,84,59.8,7.5,88.2,26.3,Partially cloudy
3.077942459,101.661575,22/02/2016,94.4,75.2,83.3,70.5,8.1,89.4,27.6,Partially cloudy
3.134159949,101.6442927,27/12/2015,91.7,73.4,82.2,74.2,10.2,89.8,21.4,Partially cloudy
3.129272862,101.6788245,19/02/2016,91.2,75.6,80.7,82.5,7.9,88.8,20.6,"Rain, Partially cloudy"
3.068778554,101.6928567,1/05/2016,92.9,78.8,83.9,80.6,7.6,89,21.5,"Rain, Partially cloudy"
3.128964959,101.6723419,22/01/2016,92.9,75.3,81.3,80.3,9.9,89.4,15.5,"Rain, Partially cloudy"
3.124181476,101.7036852,18/12/2015,90.9,75.5,81.2,77.8,6.9,89,17.9,"Rain, Partially cloudy"
3.107891722,101.7041156,19/02/2016,91.1,75.8,80.6,82.4,7.9,88.8,20.6,"Rain, Partially cloudy"
3.096872947,101.6968614,12/11/2015,94.2,75.5,82.6,82.5,7.3,89,16.7,"Rain, Partially cloudy"
3.123367519,101.69043,30/01/2016,92.8,77,83.4,81.3,10.7,89.4,22.1,"Rain, Partially cloudy"
3.09647017,101.6730807,2/12/2016,85.8,75.1,78.3,90.1,10.9,92.6,12.5,"Rain, Overcast"
3.081750879,101.6599224,26/12/2015,93,77,83.8,73.6,6.7,89,21.2,"Rain, Partially cloudy"
3.116198739,101.6631993,27/12/2015,91.8,73.4,82.2,74.2,10.2,89.8,21.4,Partially cloudy
3.119261036,101.683889,21/01/2016,94.8,78.6,84.6,69.3,9.8,89,22.1,Partially cloudy
3.092464748,101.6522777,18/02/2016,91.4,75.4,82,71.8,6.9,88.9,23.7,"Rain, Partially cloudy"
3.089790418,101.665953,28/12/2015,82.6,77,79.4,87.1,4,89.8,19.4,"Rain, Partially cloudy"
3.113541351,101.6449564,12/05/2015,94.7,76.8,82.1,83.9,13.6,89.9,14.4,"Rain, Partially cloudy"
3.129592404,101.6839506,24/02/2016,93.2,76.7,83,76.2,8.8,89,22.7,"Rain, Partially cloudy"
3.070370627,101.6580795,23/01/2016,92.8,75.6,81,81.6,10.8,89,13.7,"Rain, Partially cloudy"
3.077468223,101.6809431,24/12/2015,89.3,78.8,82.4,81.8,8.8,89,11.4,"Rain, Partially cloudy"
3.107949037,101.6658822,23/12/2015,91.4,78.8,84.3,77.1,10.3,89,10.2,"Rain, Partially cloudy"
3.12184577,101.6449529,13/01/2016,93.3,76.7,83.7,77.8,10.2,89,21.9,"Rain, Partially cloudy"
3.126769848,101.7021667,12/07/2015,92.7,80.3,85.3,77.9,8.2,89,9.6,Partially cloudy
3.080037595,101.7057594,14/12/2015,89.6,73.4,79.9,86.1,8.7,89.7,11.8,"Rain, Partially cloudy"
3.119848846,101.702507,16/02/2016,94.6,77.2,83.9,72.7,16.2,88.4,23.5,"Rain, Partially cloudy"
3.124155444,101.6453778,18/12/2015,91.2,75.3,81.2,77.7,6.9,89,17.9,"Rain, Partially cloudy"
3.08448266,101.6995618,1/10/2016,92.5,78.8,83.8,73.4,10.3,89,15.3,"Rain, Partially cloudy"
3.069999734,101.6897573,2/07/2016,94.3,78.5,86.4,72.1,9.2,88.9,16.6,Partially cloudy
3.116132104,101.6714049,19/12/2015,91,77.2,80.8,80,8.4,89.4,14.4,"Rain, Partially cloudy"
3.108372215,101.6587078,12/03/2015,90.9,78.8,83.5,79.5,8.1,89,17.5,Partially cloudy
3.109525684,101.6882953,28/12/2015,82.6,77,79.4,87,4.1,89.8,19.4,"Rain, Partially cloudy"
3.094588775,101.6509221,12/09/2015,91.5,78.2,84.5,76.6,10.3,96.9,15.6,Overcast
3.135335782,101.7091545,18/02/2016,91.4,75.5,81.9,72,6.9,88.9,23.7,"Rain, Partially cloudy"
3.071590237,101.6445294,21/01/2016,94.8,78.6,84.6,69.3,9.8,89,22.1,Partially cloudy
3.092917424,101.7056919,26/02/2016,94.4,76.9,84.5,60.2,9,88.3,25.9,Partially cloudy
3.094176996,101.6565126,17/01/2016,88.2,77,81.7,84.5,10.3,89.4,18.3,"Rain, Partially cloudy"
3.13761338,101.6568408,2/02/2016,94.9,76.6,84.4,73.3,7.9,89,24.4,Partially cloudy
3.116375085,101.6484087,31/12/2015,91.3,75,81.5,75.1,7.7,89.4,22,"Rain, Partially cloudy"
3.112547601,101.6507092,14/12/2015,89.6,73.4,79.9,85.8,9,89.9,11.8,"Rain, Partially cloudy"
3.086800171,101.670885,16/01/2016,90.6,77,81.3,86.2,7.8,89,12.9,"Rain, Partially cloudy"
3.122227493,101.6790966,15/12/2015,89.4,75.2,80.4,83.5,6.8,89.4,15.8,"Rain, Partially cloudy"
3.079615041,101.6929191,16/01/2016,90.4,77,81.3,86.1,7.7,89,12.9,"Rain, Partially cloudy"
3.112954328,101.6420086,15/01/2016,89.5,77,80.2,88.2,9,90.7,15.9,"Rain, Overcast"
3.071275511,101.6470528,12/05/2015,94.4,76.9,82.1,83.8,13.4,89.8,14.4,"Rain, Partially cloudy"
3.084673002,101.6598279,12/11/2015,94.4,75.4,82.6,82.5,7.5,89,16.7,"Rain, Partially cloudy"
3.115851107,101.6856826,2/02/2016,94.8,76.6,84.3,73.4,7.8,89,24.4,Partially cloudy
3.130021352,101.6971001,19/12/2015,91,77.2,80.8,79.9,8.1,89.4,14.4,"Rain, Partially cloudy"
3.123941926,101.681432,2/11/2016,92.6,77,83.5,74,10.9,89,17.8,Partially cloudy
3.074264783,101.6882722,28/01/2016,93.2,76.7,82.8,79.4,14.2,89.7,20.2,"Rain, Partially cloudy"
3.088520542,101.6948912,2/12/2016,85.7,75.1,78.4,90,10.7,92.5,12.5,"Rain, Overcast"
3.093209497,101.6499794,14/12/2015,89.6,73.4,79.9,85.8,9,89.8,11.8,"Rain, Partially cloudy"
3.110592873,101.7017706,13/12/2015,85.7,74.9,77.9,91.2,6.9,91.4,8.2,"Rain, Overcast"
3.079307797,101.6610532,30/12/2015,93,75.2,82.9,69.3,6.7,88.9,24.1,Partially cloudy
3.08576047,101.6948138,17/02/2016,93.2,77.3,84,59.8,7.5,88.2,26.3,Partially cloudy
3.077582817,101.6711543,16/02/2016,94.6,77.2,83.8,72.8,16.3,88.4,23.5,"Rain, Partially cloudy"
3.093931872,101.6939179,12/10/2015,89.8,76.7,80.5,84.2,9.8,89.8,20.5,"Rain, Partially cloudy"
3.098507502,101.657903,16/01/2016,90.7,77,81.3,86.3,7.8,89,12.9,"Rain, Partially cloudy"
3.072369524,101.6742981,30/01/2016,92.7,77,83.3,81.3,10.6,89.3,22.1,"Rain, Partially cloudy"
3.08463735,101.688117,15/02/2016,93.4,76.7,82.2,79.9,11.7,88.9,21,"Rain, Partially cloudy"
3.083986533,101.6778394,30/12/2015,92.9,75.2,82.9,69.4,6.6,88.9,24.1,Partially cloudy
3.112870226,101.7030075,14/02/2016,93,77,82,79.3,13.4,89,17.9,"Rain, Partially cloudy"
3.132453181,101.68694,25/12/2015,92.9,76.8,80.5,85.1,7.1,89.4,10.6,"Rain, Partially cloudy"
3.082044581,101.6448458,29/01/2016,91.2,76.7,81,84.2,9.1,89.3,20.4,"Rain, Partially cloudy"
3.121295067,101.6655897,2/11/2016,92.7,77,83.5,73.9,11,89,17.8,Partially cloudy
3.075287932,101.6984784,16/12/2015,87.7,75.5,79.4,83.9,7.8,89,9.2,"Rain, Partially cloudy"
3.105621403,101.7063523,24/01/2016,93.5,76.9,84.3,71.1,8.8,88.9,9.9,"Rain, Partially cloudy"
3.108667176,101.7065093,1/02/2016,92.9,77.3,82.5,79.9,10.5,89,20.1,"Rain, Partially cloudy"
3.106456672,101.6525801,19/02/2016,91.3,75.5,80.7,82.5,8,88.8,20.6,"Rain, Partially cloudy"
3.13672105,101.6468925,12/12/2015,90.8,75,79.8,86.9,8.1,89.9,10,"Rain, Partially cloudy"
3.079802883,101.7095973,16/12/2015,87.7,75.6,79.4,83.9,7.9,89,9.2,"Rain, Partially cloudy"
3.123216781,101.6988656,26/12/2015,93,77,83.8,73.5,6.9,89,21.2,"Rain, Partially cloudy"
3.100844019,101.6668838,22/12/2015,91.2,75.4,82.8,79.1,12.4,89,14.9,Partially cloudy
3.086276477,101.6444036,23/12/2015,91.4,78.8,84.3,77.1,10.3,89,10.2,"Rain, Partially cloudy"
3.069943717,101.6633758,20/02/2016,89.2,77,81.4,82.4,7.9,89,22.7,"Rain, Partially cloudy"
3.082805936,101.6868217,3/01/2016,90.2,77,82.1,81.3,8.8,89.4,18.2,"Rain, Partially cloudy"
3.078853421,101.7035869,2/11/2016,92.2,77,83.3,74.7,10.5,89,17.8,Partially cloudy
3.136994715,101.6735419,3/01/2016,90.5,77,82.1,81.2,9,89.4,18.2,"Rain, Partially cloudy"
3.070220461,101.6524865,31/12/2015,91.2,75,81.5,75.2,7.5,89.4,22,"Rain, Partially cloudy"
3.085960156,101.7012982,1/11/2016,89,76.7,81.4,77.5,8.1,89.4,13.4,"Rain, Partially cloudy"
3.1312063,101.7075485,12/10/2015,89.8,76.7,80.5,84.3,9.8,89.8,20.5,"Rain, Partially cloudy"
3.085630192,101.6528454,22/01/2016,92.9,75.3,81.3,80.3,9.9,89.4,15.5,"Rain, Partially cloudy"
3.104729932,101.6645086,13/01/2016,93.4,76.7,83.8,77.6,10.1,88.9,21.9,"Rain, Partially cloudy"
3.095500207,101.6719848,20/02/2016,89.3,77,81.4,82.3,7.9,89,22.7,"Rain, Partially cloudy"
3.070933261,101.6631413,20/01/2016,96.3,76.7,84.2,73.8,7.2,88.9,17.6,"Rain, Partially cloudy"
3.120639096,101.6738025,17/12/2015,87.6,75.2,79.8,81.6,9.1,93.1,9.3,"Rain, Overcast"
3.122262019,101.6872058,2/03/2016,95,77.2,84.9,70.3,8.1,88.9,26.2,"Rain, Partially cloudy"
3.13505928,101.6884522,27/12/2015,91.8,73.4,82.2,74.2,10.2,89.7,21.4,Partially cloudy
3.107259362,101.6515548,12/08/2015,93.1,75.2,83.4,78.7,10,89.4,18,"Rain, Partially cloudy"
3.133598427,101.7096539,24/01/2016,93.5,76.9,84.2,71.2,8.7,88.9,9.9,"Rain, Partially cloudy"
3.127870447,101.6471471,21/02/2016,94.9,73.6,83.6,67.9,11.2,88.9,25.3,Partially cloudy
3.074613712,101.6659312,28/01/2016,93.3,76.7,82.8,79.7,14.4,89.8,20.2,"Rain, Partially cloudy"
3.117201373,101.6979021,14/02/2016,93.1,77,82,79.2,13.6,89,17.9,"Rain, Partially cloudy"
3.079668918,101.6839464,27/01/2016,92.6,77,84.7,71.7,7.5,89,18.9,Partially cloudy
3.078120965,101.648436,28/01/2016,93.3,76.7,82.7,79.8,14.5,89.8,20.2,"Rain, Partially cloudy"
3.100806604,101.7002647,15/02/2016,93.4,76.7,82.2,79.9,11.7,88.9,21,"Rain, Partially cloudy"
3.112224493,101.6878428,14/12/2015,89.6,73.4,79.9,85.9,8.9,89.8,11.8,"Rain, Partially cloudy"
3.095138496,101.6591469,2/11/2016,92.7,77,83.5,74,11,89,17.8,Partially cloudy
3.134399096,101.6691487,19/12/2015,91.1,77.1,80.8,80.1,8.5,89.4,14.4,"Rain, Partially cloudy"
3.103897754,101.6456761,18/12/2015,91.1,75.3,81.2,77.7,6.9,89,17.9,"Rain, Partially cloudy"
3.071534305,101.6931382,1/12/2016,86,76.7,79.8,88.9,10.4,89.4,11.5,"Rain, Partially cloudy"
3.134392505,101.6847392,14/01/2016,92.5,77.2,82.2,81,9.9,89,19.9,"Rain, Partially cloudy"
3.132064215,101.6942377,14/02/2016,93.1,77,82,79.2,13.7,89,17.9,"Rain, Partially cloudy"
3.075884415,101.645291,26/02/2016,94.6,76.8,84.5,59.7,9.1,88.4,25.9,Partially cloudy
3.135127064,101.6518615,2/09/2016,90.9,75.1,82.1,80.9,7.8,90.1,15.7,"Rain, Overcast"
3.11233016,101.6569937,17/02/2016,93.2,77.1,83.9,59.9,7.8,88.2,26.3,Partially cloudy
3.104053915,101.6744161,16/01/2016,90.6,77,81.3,86.2,7.8,89,12.9,"Rain, Partially cloudy"
3.118855484,101.6974615,24/01/2016,93.4,76.9,84.2,71.2,8.7,88.9,9.9,"Rain, Partially cloudy"
3.139262383,101.6551088,20/01/2016,96.6,76.7,84.3,73.8,7.1,89,17.6,"Rain, Partially cloudy"
3.098307237,101.6666989,13/01/2016,93.4,76.7,83.8,77.5,10.1,88.9,21.9,"Rain, Partially cloudy"
3.068958574,101.6570672,2/04/2016,96.3,77.9,86.4,70.9,8.1,89,26.5,"Rain, Partially cloudy"
3.106305,101.701365,17/02/2016,93.2,77.3,84,59.8,7.5,88.2,26.3,Partially cloudy
3.089356575,101.6892185,12/07/2015,92.6,80.3,85.3,77.9,8.2,89,9.6,Partially cloudy
3.134981982,101.6530908,17/01/2016,88.2,77,81.7,84.5,10.3,89.4,18.3,"Rain, Partially cloudy"
3.074405959,101.7089492,14/01/2016,92.2,77.4,82.4,80.1,9.6,89,19.9,"Rain, Partially cloudy"
3.07014103,101.6601245,12/10/2015,89.8,76.7,80.5,84.4,9.9,89.8,20.5,"Rain, Partially cloudy"
3.129827326,101.6597379,12/04/2015,92.9,76.9,81,80.7,12.5,91.1,15.5,"Rain, Overcast"
3.079283954,101.6947829,12/10/2015,89.7,76.7,80.5,84.1,9.7,89.8,20.5,"Rain, Partially cloudy"
3.119363593,101.6481363,1/04/2016,95,78.8,85.9,71.8,8,89,26.5,Partially cloudy
3.103051799,101.7025091,12/02/2015,89.9,74.9,82.6,72.7,10.1,89,24.1,Partially cloudy
3.097389539,101.6560532,1/08/2016,92.4,78.3,84.6,73.2,11.2,89,16.4,"Rain, Partially cloudy"
3.117082133,101.6564523,17/02/2016,93.2,77.1,83.9,59.9,7.8,88.2,26.3,Partially cloudy
3.132640347,101.6696616,19/02/2016,91.2,75.5,80.7,82.5,8,88.8,20.6,"Rain, Partially cloudy"
3.102031423,101.6887398,20/01/2016,96.3,76.7,84.2,73.8,7.2,88.9,17.6,"Rain, Partially cloudy"
3.092687091,101.7058699,14/12/2015,89.6,73.4,79.9,86,8.8,89.8,11.8,"Rain, Partially cloudy"
3.086377791,101.7075101,25/02/2016,93,77.3,84.4,65.7,9.2,88.8,21.1,"Rain, Partially cloudy"
3.094777079,101.6946773,16/01/2016,90.5,77,81.3,86.2,7.7,89,12.9,"Rain, Partially cloudy"
3.125503702,101.6836552,26/02/2016,94.6,76.8,84.5,59.8,9,88.4,25.9,Partially cloudy
3.125640795,101.6815593,1/07/2016,94.1,82,87,73.2,10.2,89,15,Partially cloudy
3.110377166,101.6504133,29/02/2016,93.1,75.5,83.7,76,6.9,89.1,23.8,"Rain, Partially cloudy"
3.131366211,101.6513356,21/02/2016,94.9,73.6,83.6,67.9,11.2,88.9,25.3,Partially cloudy
3.10331214,101.6627082,25/02/2016,93,77.2,84.5,65.8,8.6,88.9,21.1,"Rain, Partially cloudy"
3.087515338,101.6524171,12/07/2015,92.9,80.3,85.5,77.8,8.2,89,9.6,Partially cloudy
3.106402844,101.6991225,13/02/2016,92.7,78.5,83.9,76.1,10.3,89,15.8,Partially cloudy
3.102696939,101.665584,13/01/2016,93.4,76.7,83.8,77.5,10.1,88.9,21.9,"Rain, Partially cloudy"
3.134035896,101.6499408,12/02/2015,89.7,75.1,82.7,72.9,10.2,89,24.1,Partially cloudy
3.101487516,101.6933698,2/12/2016,85.7,75.1,78.3,90,10.8,92.5,12.5,"Rain, Overcast"
3.131909609,101.704883,29/02/2016,93,75.7,83.7,75.7,6.9,89.1,23.8,"Rain, Partially cloudy"
3.074656129,101.6780853,18/01/2016,91.2,77,81.8,85.2,9.9,89,14.8,"Rain, Partially cloudy"
3.081906137,101.6529386,18/02/2016,91.4,75.4,82,71.9,6.9,88.9,23.7,"Rain, Partially cloudy"
3.129554722,101.666219,18/12/2015,91.1,75.4,81.2,77.7,6.9,89,17.9,"Rain, Partially cloudy"
3.074223328,101.6557819,20/12/2015,89.4,75.1,80.5,82.3,9.9,89,14.5,"Rain, Partially cloudy"
3.094245613,101.6856357,20/12/2015,89.3,75.1,80.4,82.4,9.8,89,14.5,"Rain, Partially cloudy"
3.11197106,101.7046561,2/04/2016,96.2,78.1,86.4,70.8,8.1,88.9,26.5,"Rain, Partially cloudy"
3.089465567,101.6681592,28/12/2015,82.6,77,79.4,87.1,4,89.8,19.4,"Rain, Partially cloudy"
3.087118501,101.6487469,1/05/2016,93.1,78.8,83.9,80.8,7.9,89,21.5,"Rain, Partially cloudy"
3.136502444,101.6473247,12/10/2015,89.8,76.7,80.4,84.7,10.1,89.9,20.5,"Rain, Partially cloudy"
3.100937843,101.6801244,14/12/2015,89.6,73.4,79.9,85.9,8.9,89.8,11.8,"Rain, Partially cloudy"
3.117506171,101.6595061,23/01/2016,92.9,75.6,81,81.6,11,89,13.7,"Rain, Partially cloudy"
3.104091917,101.6675045,2/09/2016,90.7,75,82,81.1,7.6,90,15.7,"Rain, Partially cloudy"
3.073559998,101.6490175,27/02/2016,93.2,75.4,83.9,68.5,9.1,88.9,24,Partially cloudy
3.095904537,101.640922,12/11/2015,94.6,75.3,82.6,82.5,7.7,89,16.7,"Rain, Partially cloudy"
3.068315754,101.6443641,13/01/2016,93.4,76.7,83.8,77.5,10.1,88.9,21.9,"Rain, Partially cloudy"
3.122255554,101.7022268,12/06/2015,85.7,74.9,80.6,87,9.3,91,8.5,"Rain, Overcast"
3.13237175,101.6412402,1/10/2016,92.7,78.8,83.9,72.7,10.3,89,15.3,"Rain, Partially cloudy"
3.114153547,101.6604995,16/12/2015,87.9,75.3,79.5,83.5,8,89,9.2,"Rain, Partially cloudy"
3.071587346,101.6478583,15/12/2015,89.4,75.2,80.4,83.5,6.8,89.4,15.8,"Rain, Partially cloudy"
3.071358133,101.6787581,24/02/2016,93.2,76.7,82.9,76.5,8.6,89,22.7,"Rain, Partially cloudy"
3.08885231,101.6521849,12/01/2015,92.6,77.2,83.9,68.1,6.8,89,21.8,Partially cloudy
3.077094496,101.6987676,1/05/2016,92.9,78.8,83.9,80.6,7.6,89,21.5,"Rain, Partially cloudy"
3.068139489,101.6749513,15/12/2015,89.3,75.2,80.4,83.6,6.8,89.4,15.8,"Rain, Partially cloudy"
3.071795833,101.6507784,12/07/2015,92.8,80.3,85.4,77.9,8.2,89,9.6,Partially cloudy
3.100392943,101.654996,27/02/2016,93.2,75.4,84,68.5,9.1,89,24,Partially cloudy
3.112879333,101.6669048,12/04/2015,92.9,76.8,81.1,80.7,12.4,91.1,15.5,"Rain, Overcast"
3.123645346,101.6862062,2/07/2016,94.6,78.6,86.6,71.9,9.2,89,16.6,Partially cloudy
3.137736928,101.665386,28/12/2015,82.5,77,79.4,87.2,3.8,89.8,19.4,"Rain, Partially cloudy"
3.098998588,101.6869192,2/06/2016,94.3,78.6,84.2,78.1,7.7,89,17.6,Partially cloudy
3.097244968,101.6572215,1/04/2016,95,78.8,85.9,71.7,8,88.9,26.5,Partially cloudy
3.066983117,101.6597508,1/11/2016,89.1,76.8,81.5,77.3,8.1,89.4,13.4,"Rain, Partially cloudy"
3.129452651,101.6814758,14/12/2015,89.6,73.4,79.9,85.8,8.9,89.8,11.8,"Rain, Partially cloudy"
3.06683545,101.6952048,18/12/2015,90.7,75.5,81.2,77.9,6.9,89,17.9,"Rain, Partially cloudy"
3.067633983,101.70664,1/10/2016,92.4,78.8,83.8,73.6,10.3,89,15.3,"Rain, Partially cloudy"
3.103927277,101.7035205,13/02/2016,92.6,78.5,83.9,76.1,10.3,89,15.8,Partially cloudy
3.131035598,101.701941,1/08/2016,92,78.2,84.5,73.7,11.1,89,16.4,"Rain, Partially cloudy"
3.093873548,101.6535414,1/12/2016,86,76.7,79.9,88.8,10.9,89.4,11.5,"Rain, Partially cloudy"
3.092080643,101.6499704,2/06/2016,94.5,78.6,84.3,77.9,7.9,89,17.6,Partially cloudy
3.127281434,101.6800261,28/12/2015,82.6,77,79.4,87.1,4,89.8,19.4,"Rain, Partially cloudy"
3.084605696,101.6974231,30/01/2016,92.6,77,83.3,81.3,10.4,89.3,22.1,"Rain, Partially cloudy"
3.100071793,101.641431,16/12/2015,87.9,75.3,79.5,83.5,8,89,9.2,"Rain, Partially cloudy"
3.077664221,101.6698648,1/04/2016,95,78.8,85.9,71.6,7.9,88.9,26.5,Partially cloudy
3.072150607,101.6851996,20/01/2016,96.2,76.7,84.2,73.8,7.3,88.9,17.6,"Rain, Partially cloudy"
3.080871739,101.6817922,14/01/2016,92.4,77.3,82.2,80.6,9.8,89,19.9,"Rain, Partially cloudy"
3.067182734,101.6506987,23/02/2016,94.4,76,82.5,77.2,11.3,89.3,25.8,"Rain, Partially cloudy"
3.090240493,101.6467459,22/01/2016,92.9,75.3,81.2,80.3,9.9,89.4,15.5,"Rain, Partially cloudy"
3.138146143,101.6567343,26/12/2015,93.1,77,83.8,73.8,6.4,89,21.2,"Rain, Partially cloudy"
